seed_number,year,samples,ready,scribes,grain,paper,tools,binding,ledger_below_50,mean_ledger,lore_stored,lore_lost_total,archive_scribes,state_hash
8,64,52,0,52,0,0,0,0,52,2.000000,0,16,0,10981093610835715474
8,65,52,0,52,0,0,0,0,52,2.000000,0,16,0,7083482546619895068
8,66,52,0,52,0,0,0,0,52,2.000000,0,16,0,8622474654231038002
8,67,52,0,52,0,0,0,0,52,2.000000,0,16,0,6751707159133826794
8,68,52,0,52,0,0,0,0,52,2.000000,0,16,0,8466576383162987473
8,69,53,0,53,0,0,0,0,53,2.000000,0,16,0,16375957110776934027
8,70,52,0,52,0,0,0,0,52,2.000000,0,16,0,6256713032211233097
8,71,52,0,52,0,0,0,0,52,2.000000,0,16,0,18325142288500645501
8,72,52,0,52,0,0,0,0,52,2.000000,0,16,0,12813229609034246563
8,73,52,0,52,0,0,0,0,52,2.000000,0,16,0,15496137092453343264
8,74,52,0,52,0,0,0,0,52,2.000000,0,16,0,10469384540464168467
8,75,52,0,52,0,0,0,0,52,2.000000,0,16,0,3649241143503494305
8,76,53,0,53,0,0,0,0,53,2.000000,0,16,0,9302446147376014413
8,77,52,0,52,0,0,0,0,52,2.000000,0,16,0,11646383284094266073
8,78,52,0,52,0,0,0,0,52,2.000000,0,16,0,2426159422463930787
8,79,52,0,52,0,0,0,0,52,2.000000,0,16,0,9622637691664110801
8,80,52,0,52,0,0,0,0,52,2.000000,0,16,0,8816705796781174518
8,81,52,0,52,0,0,0,0,52,2.000000,0,16,0,1619554761241763584
8,82,52,0,52,0,0,0,0,52,2.000000,0,16,0,16267941565419111666
8,83,53,0,53,0,0,0,0,53,2.000000,0,16,0,5247938698166159132
8,84,52,0,52,0,0,0,0,52,2.000000,0,16,0,15265472490204027316
8,85,52,0,52,0,0,0,0,52,2.000000,0,16,0,17503775857503600898
8,86,52,0,52,0,0,0,0,52,2.000000,0,16,0,10353489010317178775
8,87,52,0,52,0,0,0,0,52,2.000000,0,16,0,13124005716475304547
8,88,52,0,52,0,0,0,0,52,2.000000,0,16,0,2489929914019288838
8,89,52,0,52,0,0,0,0,52,2.000000,0,16,0,4030073556359742595
8,90,53,0,53,0,0,0,0,53,2.000000,0,16,0,11825878546991161545
8,91,52,0,52,0,0,0,0,52,2.000000,0,16,0,13982384197132670983
8,92,52,0,52,0,0,0,0,52,2.000000,0,16,0,16405513409889592191
8,93,52,0,52,0,0,0,0,52,2.000000,0,16,0,5709099199442133091
8,94,52,0,52,0,0,0,0,52,2.000000,0,16,0,15801642016154816267
8,95,52,0,52,0,0,0,0,52,2.000000,0,16,0,10750109834860507930
8,96,52,0,52,0,0,0,0,52,2.000000,0,16,0,12076001143272607012
8,97,53,0,53,0,0,0,0,53,2.000000,0,16,0,8662080217742608993
8,98,52,0,52,0,0,0,0,52,2.000000,0,16,0,18233031955521608636
8,99,52,0,52,0,0,0,0,52,2.000000,0,16,0,665421070564053548
8,100,52,0,52,0,0,0,0,52,2.000000,0,16,0,422147429783116567
9,1,52,0,0,5,0,0,47,0,480.000000,1,0,4,105867886068700808
9,2,52,0,0,29,0,0,23,0,480.000000,2,0,4,836943543615939890
9,3,52,0,0,16,0,0,36,0,473.153846,3,0,4,2211690336364629439
9,4,52,0,0,17,0,17,18,0,499.288462,4,0,4,17097948432527190960
9,5,52,0,0,0,0,52,0,0,528.596154,4,0,4,15369552953024955428
9,6,53,0,16,0,0,37,0,16,190.660377,0,4,0,615778706478947480
9,7,52,1,3,13,0,3,32,2,170.769231,4,4,4,17189681133225602603
9,8,52,0,0,1,0,0,51,0,480.769231,5,4,4,13386817940021242715
9,9,52,0,0,0,0,0,52,0,492.000000,6,4,4,16503676959499239436
9,10,52,0,0,2,0,0,50,0,492.000000,7,4,4,2783868224175605166
9,11,52,0,0,1,0,0,51,0,492.000000,8,4,4,1903337132464142706
9,12,52,0,0,35,0,0,17,0,492.000000,9,4,4,8434869213450456526
9,13,53,0,0,53,0,0,0,0,492.000000,9,4,4,16230067057768439468
9,14,52,0,0,52,0,0,0,0,492.000000,9,4,4,5355524263013383248
9,15,52,0,0,52,0,0,0,0,492.000000,9,4,4,3823099801747936477
9,16,52,0,0,44,0,8,0,0,475.250000,9,4,4,16525285403068531419
9,17,52,0,0,39,0,13,0,0,493.250000,9,4,4,2918642800201426804
9,18,52,0,0,44,0,8,0,0,496.750000,10,4,4,16600776194697531596
9,19,52,0,0,50,0,2,0,0,498.942308,10,4,4,13628853949434682732
9,20,53,0,0,41,0,12,0,0,486.509434,10,4,4,6315663796890734787
9,21,52,0,0,36,0,16,0,0,482.230769,10,4,4,9064797901224022062
9,22,52,0,0,47,0,5,0,0,498.403846,10,4,4,2794992680769605240
9,23,52,0,0,52,0,0,0,0,516.769231,10,4,4,2212858082259815563
9,24,52,0,0,51,0,1,0,0,481.346154,10,4,4,5983575291620228764
9,25,52,0,0,49,0,3,0,0,502.250000,10,4,4,8361200620415086876
9,26,52,0,0,52,0,0,0,0,500.346154,10,4,4,15973378523373560101
9,27,53,0,0,40,0,13,0,0,447.584906,10,4,4,15427466069822426903
9,28,52,0,0,52,0,0,0,0,476.807692,10,4,4,10979959032177252826
9,29,52,0,0,51,0,1,0,0,459.365385,10,4,4,6043818417929239324
9,30,52,0,0,48,0,4,0,0,466.788462,10,4,4,3558219786462859381
9,31,52,1,0,51,0,0,0,0,457.192308,14,4,4,11067395414519206584
9,32,52,0,14,15,0,23,0,15,163.442308,0,18,0,8134037530253354529
9,33,52,0,52,0,0,0,0,52,17.769231,0,18,0,15008743079727171581
9,34,53,0,53,0,0,0,0,53,18.037736,0,18,0,16932177743421193018
9,35,52,0,52,0,0,0,0,52,20.230769,0,18,0,7783599848975821119
9,36,52,0,52,0,0,0,0,52,21.500000,0,18,0,18270380721292026634
9,37,52,0,52,0,0,0,0,52,18.057692,0,18,0,14321702198842595568
9,38,52,0,52,0,0,0,0,52,15.692308,0,18,0,3911764061549515126
9,39,52,0,52,0,0,0,0,52,17.538462,0,18,0,14347209234823012080
9,40,52,0,52,0,0,0,0,52,13.461538,0,18,0,7439497488660565449
9,41,53,0,53,0,0,0,0,53,11.132075,0,18,0,13957749968618552974
9,42,52,0,52,0,0,0,0,52,7.500000,0,18,0,14010712795203697837
9,43,52,0,52,0,0,0,0,52,8.134615,0,18,0,14121265579222874450
9,44,52,0,52,0,0,0,0,52,7.019231,0,18,0,4827887623227863363
9,45,52,0,52,0,0,0,0,52,7.346154,0,18,0,17128731895121246174
9,46,52,0,52,0,0,0,0,52,6.384615,0,18,0,1361176094015012701
9,47,52,0,52,0,0,0,0,52,8.192308,0,18,0,13003014014018572237
9,48,53,0,53,0,0,0,0,53,7.641509,0,18,0,14402094040860625997
9,49,52,0,52,0,0,0,0,52,7.576923,0,18,0,744101605122991095
9,50,52,0,52,0,0,0,0,52,9.980769,0,18,0,5695896441698164216
9,51,52,0,52,0,0,0,0,52,10.576923,0,18,0,13209602977095004674
9,52,52,0,52,0,0,0,0,52,8.692308,0,18,0,11381762702365019840
9,53,52,0,52,0,0,0,0,52,4.653846,0,18,0,8701573166582788474
9,54,52,0,52,0,0,0,0,52,4.769231,0,18,0,16307958259109474353
9,55,53,0,53,0,0,0,0,53,6.566038,0,18,0,13323143823491307181
9,56,52,0,52,0,0,0,0,52,8.153846,0,18,0,715877887919288466
9,57,52,0,52,0,0,0,0,52,9.115385,0,18,0,7535069941826469462
9,58,52,0,52,0,0,0,0,52,12.923077,0,18,0,2282608362062250726
9,59,52,0,52,0,0,0,0,52,10.730769,0,18,0,6363384651255796050
9,60,52,0,52,0,0,0,0,52,8.153846,0,18,0,1828972469287782988
9,61,52,0,52,0,0,0,0,52,10.153846,0,18,0,13008343149176732405
9,62,53,0,53,0,0,0,0,53,7.377358,0,18,0,483324548851896974
9,63,52,0,52,0,0,0,0,52,7.500000,0,18,0,4536872615979603537
9,64,52,0,52,0,0,0,0,52,7.634615,0,18,0,13665446231673120542
9,65,52,0,52,0,0,0,0,52,8.423077,0,18,0,9121597938096262
9,66,52,0,52,0,0,0,0,52,8.211538,0,18,0,4642443893674288308
9,67,52,0,52,0,0,0,0,52,7.557692,0,18,0,9271029979809286508
9,68,52,0,52,0,0,0,0,52,7.403846,0,18,0,14532268676246395050
9,69,53,0,53,0,0,0,0,53,9.264151,0,18,0,17607437034381333161
9,70,52,0,52,0,0,0,0,52,10.403846,0,18,0,13022800547450215467
9,71,52,0,52,0,0,0,0,52,6.961538,0,18,0,1725533013945348679
9,72,52,0,52,0,0,0,0,52,7.423077,0,18,0,12787872127147351907
9,73,52,0,52,0,0,0,0,52,10.788462,0,18,0,11121214935233285493
9,74,52,0,52,0,0,0,0,52,9.096154,0,18,0,7419434850612760398
9,75,52,0,52,0,0,0,0,52,10.153846,0,18,0,15237276667173276298
9,76,53,0,53,0,0,0,0,53,8.075472,0,18,0,6878787338962573751
9,77,52,0,52,0,0,0,0,52,9.173077,0,18,0,7896042703282335004
9,78,52,0,52,0,0,0,0,52,9.230769,0,18,0,6996499453576588829
9,79,52,0,52,0,0,0,0,52,7.096154,0,18,0,12465833285219609497
9,80,52,0,52,0,0,0,0,52,6.673077,0,18,0,7456778794304647115
9,81,52,0,52,0,0,0,0,52,7.115385,0,18,0,17449408006059239369
9,82,52,0,52,0,0,0,0,52,14.000000,0,18,0,17992114330317881060
9,83,53,0,53,0,0,0,0,53,7.000000,0,18,0,4134369838527937524
9,84,52,0,52,0,0,0,0,52,4.826923,0,18,0,2200391244999365790
9,85,52,0,52,0,0,0,0,52,0.000000,0,18,0,1878164332668527177
9,86,52,0,52,0,0,0,0,52,0.000000,0,18,0,1990896498441494517
9,87,52,0,52,0,0,0,0,52,0.000000,0,18,0,3385250641411928644
9,88,52,0,52,0,0,0,0,52,0.000000,0,18,0,14788775528063864404
9,89,52,0,52,0,0,0,0,52,0.000000,0,18,0,17443578312341781438
9,90,53,0,53,0,0,0,0,53,0.000000,0,18,0,16080322545335149838
9,91,52,0,52,0,0,0,0,52,0.000000,0,18,0,10622751385923302016
9,92,52,0,52,0,0,0,0,52,0.000000,0,18,0,6915922958668527719
9,93,52,0,52,0,0,0,0,52,0.000000,0,18,0,6584905956844752147
9,94,52,0,52,0,0,0,0,52,0.000000,0,18,0,3356143252222449698
9,95,52,0,52,0,0,0,0,52,0.423077,0,18,0,5596435388580926370
9,96,52,0,52,0,0,0,0,52,0.923077,0,18,0,6938568063329111098
9,97,53,0,53,0,0,0,0,53,1.000000,0,18,0,211438706882725955
9,98,52,0,52,0,0,0,0,52,1.000000,0,18,0,13287923379447184940
9,99,52,0,52,0,0,0,0,52,1.000000,0,18,0,10178620137491880219
9,100,52,0,52,0,0,0,0,52,1.000000,0,18,0,252732526431946687
10,1,52,0,0,1,0,0,51,0,481.942308,1,0,4,5789179973313117374
10,2,52,0,0,0,0,0,52,0,487.076923,1,0,4,3587481323650850049
10,3,52,0,0,15,0,0,37,0,472.346154,2,0,4,6741259973095531962
10,4,52,0,0,3,0,0,49,0,472.942308,3,0,4,4052056056054035618
10,5,52,0,0,9,0,0,43,0,476.134615,3,0,4,7661297711412456906
10,6,53,0,0,27,0,0,26,0,431.490566,4,0,4,16549285077549650352
10,7,52,0,0,0,0,0,52,0,443.826923,4,0,4,4346619723411914402
10,8,52,0,0,0,0,0,52,0,360.519231,4,0,4,6259461764317771840
10,9,52,0,0,0,0,0,52,0,446.500000,4,0,4,1945511132881783102
10,10,52,0,0,0,0,0,52,0,506.615385,4,0,4,10320489155217066517
10,11,52,0,0,0,0,0,52,0,523.057692,4,0,4,8965792651939528254
10,12,52,0,0,0,0,0,52,0,560.307692,4,0,4,8948268660088535436
10,13,53,0,0,0,0,0,53,0,572.528302,4,0,4,9305102130251030660
10,14,52,0,0,0,0,0,52,0,565.115385,4,0,4,3648658740883395098
10,15,52,0,0,0,0,0,52,0,562.923077,4,0,4,5770363940021086560
10,16,52,0,0,0,0,0,52,0,565.192308,4,0,4,15198659931347897857
10,17,52,0,0,0,0,0,52,0,553.346154,4,0,4,9050456821517405402
10,18,52,0,0,0,0,0,52,0,560.211538,4,0,4,15543779218037626305
10,19,52,0,0,0,0,0,52,0,571.096154,4,0,4,8907539812671670962
10,20,53,0,0,0,0,0,53,0,518.056604,4,0,4,11962048707908316062
10,21,52,0,0,0,0,0,52,0,484.538462,4,0,4,2585805461625997353
10,22,52,0,0,0,0,0,52,0,443.500000,4,0,4,11097544415953025268
10,23,52,0,0,0,0,0,52,0,395.538462,4,0,4,1049972148034373193
10,24,52,0,0,0,0,0,52,0,390.615385,4,0,4,6627778549598443349
10,25,52,0,0,0,0,0,52,0,391.423077,4,0,4,13781948387893777278
10,26,52,0,0,0,0,0,52,0,350.000000,4,0,4,12563289500454990458
10,27,53,0,0,0,0,0,53,0,350.000000,4,0,4,6755000373414570324
10,28,52,0,0,0,0,0,52,0,350.000000,4,0,4,11813054382058909540
10,29,52,0,0,0,0,0,52,0,350.000000,4,0,4,10689935228120347178
10,30,52,0,0,0,0,0,52,0,350.000000,4,0,4,1681833829002774549
10,31,52,0,0,0,0,0,52,0,311.846154,4,0,2,15343686585261121822
10,32,52,0,0,0,0,0,52,0,190.557692,4,0,1,8052607647600494467
10,33,52,0,7,0,0,0,45,7,109.057692,0,4,1,12398543463034742100
10,34,53,0,19,0,0,0,34,19,55.188679,0,4,1,12637633996482620996
10,35,52,0,23,0,0,0,29,23,44.884615,0,4,0,15438875856961049953
10,36,52,0,52,0,0,0,0,52,10.846154,0,4,0,5556205749306370785
10,37,52,0,52,0,0,0,0,52,2.000000,0,4,0,11241515666162761198
10,38,52,0,52,0,0,0,0,52,2.000000,0,4,0,647542672423795026
10,39,52,0,52,0,0,0,0,52,2.000000,0,4,0,13057060504372627148
10,40,52,0,52,0,0,0,0,52,2.000000,0,4,0,16768403622082528392
10,41,53,0,53,0,0,0,0,53,2.000000,0,4,0,16216491689900698767
10,42,52,0,52,0,0,0,0,52,2.000000,0,4,0,11795827872651256615
10,43,52,0,52,0,0,0,0,52,2.000000,0,4,0,4135820168848283091
10,44,52,0,52,0,0,0,0,52,2.000000,0,4,0,8788966965579382015
10,45,52,0,52,0,0,0,0,52,2.000000,0,4,0,4290431059310001993
10,46,52,0,52,0,0,0,0,52,2.000000,0,4,0,9768294715571087129
10,47,52,0,52,0,0,0,0,52,2.000000,0,4,0,17555240925558223522
10,48,53,0,53,0,0,0,0,53,2.000000,0,4,0,3696623780639728852
10,49,52,0,52,0,0,0,0,52,2.000000,0,4,0,15612993635273936878
10,50,52,0,52,0,0,0,0,52,2.000000,0,4,0,7726087267269779611
10,51,52,0,52,0,0,0,0,52,2.000000,0,4,0,5966623998271190251
10,52,52,0,52,0,0,0,0,52,2.000000,0,4,0,5566930333603302762
10,53,52,0,52,0,0,0,0,52,2.000000,0,4,0,16635794870526318009
10,54,52,0,52,0,0,0,0,52,2.000000,0,4,0,11521528213678796297
10,55,53,0,53,0,0,0,0,53,2.000000,0,4,0,5600799976368030656
10,56,52,0,52,0,0,0,0,52,2.000000,0,4,0,9268821908194707796
10,57,52,0,52,0,0,0,0,52,2.000000,0,4,0,14365091162275331942
10,58,52,0,52,0,0,0,0,52,2.000000,0,4,0,7393731950345643029
10,59,52,0,52,0,0,0,0,52,2.000000,0,4,0,11394873589870043947
10,60,52,0,52,0,0,0,0,52,2.000000,0,4,0,17209480238357087944
10,61,52,0,52,0,0,0,0,52,2.000000,0,4,0,11279356537039472742
10,62,53,0,53,0,0,0,0,53,2.000000,0,4,0,9615077406122292003
10,63,52,0,52,0,0,0,0,52,2.000000,0,4,0,11607579376660566884
10,64,52,0,52,0,0,0,0,52,2.000000,0,4,0,7189294586611501778
10,65,52,0,52,0,0,0,0,52,2.000000,0,4,0,5092009236236386392
10,66,52,0,52,0,0,0,0,52,2.000000,0,4,0,17096861516903503273
10,67,52,0,52,0,0,0,0,52,2.000000,0,4,0,6729393729722027710
10,68,52,0,52,0,0,0,0,52,2.000000,0,4,0,8926982531696171438
10,69,53,0,53,0,0,0,0,53,2.000000,0,4,0,13434885182381365030
10,70,52,0,52,0,0,0,0,52,2.000000,0,4,0,10207643201643273204
10,71,52,0,52,0,0,0,0,52,2.000000,0,4,0,10798031376816510083
10,72,52,0,52,0,0,0,0,52,2.000000,0,4,0,5857408547950643580
10,73,52,0,52,0,0,0,0,52,2.000000,0,4,0,9710306544578529378
10,74,52,0,52,0,0,0,0,52,2.000000,0,4,0,9747033653887823059
10,75,52,0,52,0,0,0,0,52,2.000000,0,4,0,10525638813612322234
10,76,53,0,53,0,0,0,0,53,2.000000,0,4,0,10690850253051752033
10,77,52,0,52,0,0,0,0,52,2.000000,0,4,0,14814441941717400437
10,78,52,0,52,0,0,0,0,52,2.000000,0,4,0,13529996599977495868
10,79,52,0,52,0,0,0,0,52,2.000000,0,4,0,13820572057353771564
10,80,52,0,52,0,0,0,0,52,2.000000,0,4,0,7217678211865610387
10,81,52,0,52,0,0,0,0,52,2.000000,0,4,0,7147137185520653916
10,82,52,0,52,0,0,0,0,52,2.000000,0,4,0,6179168604599475016
10,83,53,0,53,0,0,0,0,53,2.000000,0,4,0,3456409662014229122
10,84,52,0,52,0,0,0,0,52,2.000000,0,4,0,10076694998441492039
10,85,52,0,52,0,0,0,0,52,2.000000,0,4,0,5940214745112458867
10,86,52,0,52,0,0,0,0,52,2.000000,0,4,0,14310906548947410960
10,87,52,0,52,0,0,0,0,52,2.000000,0,4,0,4674520990536660977
10,88,52,0,52,0,0,0,0,52,2.000000,0,4,0,9093676086162045150
10,89,52,0,52,0,0,0,0,52,2.000000,0,4,0,10357385503305953315
10,90,53,0,53,0,0,0,0,53,2.000000,0,4,0,11480700057147220361
10,91,52,0,52,0,0,0,0,52,2.000000,0,4,0,812027328387034263
10,92,52,0,52,0,0,0,0,52,2.000000,0,4,0,15580668474106077884
10,93,52,0,52,0,0,0,0,52,2.000000,0,4,0,3611546317123232653
10,94,52,0,52,0,0,0,0,52,2.000000,0,4,0,4149207409146542186
10,95,52,0,52,0,0,0,0,52,2.000000,0,4,0,9696968257864349520
10,96,52,0,52,0,0,0,0,52,2.000000,0,4,0,790452348979404064
10,97,53,0,53,0,0,0,0,53,2.000000,0,4,0,11227153616207880417
10,98,52,0,52,0,0,0,0,52,2.000000,0,4,0,1396484631505336980
10,99,52,0,52,0,0,0,0,52,2.000000,0,4,0,16972105698527423444
10,100,52,0,52,0,0,0,0,52,2.000000,0,4,0,7209073698393818380
11,1,52,0,0,5,0,0,47,0,480.000000,0,0,4,13767018668169208115
11,2,52,0,0,1,0,0,51,0,472.250000,2,0,4,6379470057296298192
11,3,52,0,0,13,0,0,39,0,470.961538,2,0,4,16444599709637372144
11,4,52,0,0,52,0,0,0,0,530.000000,2,0,4,11623694554082062538
11,5,52,0,0,15,0,0,37,0,569.288462,5,0,4,14766775607925284206
11,6,53,0,0,1,0,0,52,0,410.433962,6,0,4,13228358116738447693
11,7,52,0,0,2,0,2,48,0,327.903846,7,0,2,17088526052484978721
11,8,52,0,0,11,0,0,41,0,399.884615,8,0,4,10224831037930634785
11,9,52,0,0,27,0,0,25,0,558.538462,9,0,4,1836942713197462570
11,10,52,0,0,36,0,6,10,0,627.000000,9,0,4,14075726223084689320
11,11,52,0,0,0,0,52,0,0,609.692308,9,0,4,4408740920480441784
11,12,52,0,0,0,0,52,0,0,580.365385,9,0,4,7843635918732539397
11,13,53,0,0,0,0,53,0,0,588.226415,9,0,4,15625576832169651569
11,14,52,0,0,0,0,52,0,0,586.365385,9,0,4,18049713166261859685
11,15,52,0,0,0,0,52,0,0,588.961538,9,0,4,15525884568889600124
11,16,52,0,0,0,0,52,0,0,530.942308,9,0,4,17547566646463992684
11,17,52,0,0,0,0,52,0,0,448.269231,9,0,4,13933687892309866341
11,18,52,0,0,0,0,52,0,0,462.403846,9,0,4,8681422113122238537
11,19,52,0,0,0,0,52,0,0,462.461538,9,0,4,1155077390015940150
11,20,53,0,0,0,0,53,0,0,461.886792,9,0,4,15645227872623207196
11,21,52,0,0,0,0,52,0,0,459.000000,9,0,4,16579048519814644270
11,22,52,0,0,0,0,52,0,0,453.230769,9,0,4,3466635908443425862
11,23,52,0,0,0,0,52,0,0,464.769231,9,0,4,10759810454775882336
11,24,52,0,0,0,0,52,0,0,447.634615,9,0,4,11246540544670615454
11,25,52,0,0,0,0,52,0,0,377.923077,9,0,4,12706241725673609021
11,26,52,0,0,0,0,52,0,0,289.403846,9,0,2,10886492077701105237
11,27,53,0,0,0,0,53,0,0,132.433962,9,0,1,17437588241279242106
11,28,52,0,10,0,0,42,0,9,74.461538,0,9,1,15281851743734825330
11,29,52,0,24,0,0,28,0,23,48.807692,0,9,0,15515483486117481660
11,30,52,0,30,0,0,22,0,29,47.365385,0,9,0,6010418075693170013
11,31,52,0,50,0,0,2,0,49,21.980769,0,9,0,14715700248494379574
11,32,52,0,52,0,0,0,0,52,13.461538,0,9,0,13912666803542397414
11,33,52,0,52,0,0,0,0,52,11.903846,0,9,0,1831829363852014301
11,34,53,0,53,0,0,0,0,53,12.264151,0,9,0,1516724440914674551
11,35,52,0,52,0,0,0,0,52,12.557692,0,9,0,9953100762300210544
11,36,52,0,52,0,0,0,0,52,11.807692,0,9,0,10972284262457681714
11,37,52,0,52,0,0,0,0,52,12.461538,0,9,0,3261050613980964158
11,38,52,0,52,0,0,0,0,52,15.288462,0,9,0,4214866858166376085
11,39,52,0,52,0,0,0,0,52,14.557692,0,9,0,8695906882085522186
11,40,52,0,52,0,0,0,0,52,16.173077,0,9,0,6738962737961785369
11,41,53,0,53,0,0,0,0,53,14.603774,0,9,0,5103003853198257903
11,42,52,0,52,0,0,0,0,52,14.019231,0,9,0,12256640206096763485
11,43,52,0,52,0,0,0,0,52,13.403846,0,9,0,1338422500480779672
11,44,52,0,52,0,0,0,0,52,12.250000,0,9,0,9407516958109550655
11,45,52,0,52,0,0,0,0,52,13.442308,0,9,0,8476633674139201383
11,46,52,0,52,0,0,0,0,52,12.461538,0,9,0,6117886919049404853
11,47,52,0,52,0,0,0,0,52,19.461538,0,9,0,4617547080540677352
11,48,53,0,53,0,0,0,0,53,14.264151,0,9,0,1135666964012383119
11,49,52,0,52,0,0,0,0,52,12.903846,0,9,0,11091846800730915802
11,50,52,0,52,0,0,0,0,52,13.384615,0,9,0,11511603948585168909
11,51,52,0,52,0,0,0,0,52,11.019231,0,9,0,13866947704886497060
11,52,52,0,52,0,0,0,0,52,13.557692,0,9,0,11938804295917955091
11,53,52,0,52,0,0,0,0,52,11.288462,0,9,0,5756096167952201062
11,54,52,0,52,0,0,0,0,52,16.519231,0,9,0,16252190333077985577
11,55,53,0,53,0,0,0,0,53,11.962264,0,9,0,8652272756827913499
11,56,52,0,52,0,0,0,0,52,11.038462,0,9,0,15762240990370576584
11,57,52,0,52,0,0,0,0,52,10.826923,0,9,0,6394332849050990769
11,58,52,0,52,0,0,0,0,52,16.346154,0,9,0,17518343560299809694
11,59,52,0,52,0,0,0,0,52,12.384615,0,9,0,4068655612551722935
11,60,52,0,52,0,0,0,0,52,11.326923,0,9,0,8705634700633196487
11,61,52,0,52,0,0,0,0,52,9.788462,0,9,0,10604864962614762064
11,62,53,0,53,0,0,0,0,53,12.811321,0,9,0,8450686034915974246
11,63,52,0,52,0,0,0,0,52,10.846154,0,9,0,7079931535389262061
11,64,52,0,52,0,0,0,0,52,13.019231,0,9,0,7214794165658121896
11,65,52,0,52,0,0,0,0,52,14.038462,0,9,0,15586218309411429896
11,66,52,0,52,0,0,0,0,52,11.115385,0,9,0,62901065913212798
11,67,52,0,52,0,0,0,0,52,8.788462,0,9,0,14400140383951114116
11,68,52,0,52,0,0,0,0,52,8.038462,0,9,0,16659518921802202969
11,69,53,0,53,0,0,0,0,53,11.433962,0,9,0,9395013529439875713
11,70,52,0,52,0,0,0,0,52,10.019231,0,9,0,10486219237923981151
11,71,52,0,52,0,0,0,0,52,6.307692,0,9,0,11563414579762368801
11,72,52,0,52,0,0,0,0,52,11.096154,0,9,0,13062616514849535901
11,73,52,0,52,0,0,0,0,52,9.596154,0,9,0,8189726380727887258
11,74,52,0,52,0,0,0,0,52,10.576923,0,9,0,5957031084512770210
11,75,52,0,52,0,0,0,0,52,16.826923,0,9,0,8262014458830575110
11,76,53,0,53,0,0,0,0,53,12.660377,0,9,0,13370241696715365232
11,77,52,0,52,0,0,0,0,52,13.442308,0,9,0,3798649925452964108
11,78,52,0,52,0,0,0,0,52,11.903846,0,9,0,10147270011743753431
11,79,52,0,52,0,0,0,0,52,11.230769,0,9,0,13540892635719046668
11,80,52,0,52,0,0,0,0,52,10.961538,0,9,0,10818842111140165787
11,81,52,0,52,0,0,0,0,52,14.961538,0,9,0,5427846206698765386
11,82,52,0,52,0,0,0,0,52,10.961538,0,9,0,870890680943819557
11,83,53,0,53,0,0,0,0,53,11.641509,0,9,0,13861272697894536423
11,84,52,0,52,0,0,0,0,52,14.076923,0,9,0,3757717675442228400
11,85,52,0,52,0,0,0,0,52,10.519231,0,9,0,12627363241381290244
11,86,52,0,52,0,0,0,0,52,10.500000,0,9,0,18151791698813317572
11,87,52,0,52,0,0,0,0,52,11.576923,0,9,0,890586949123064499
11,88,52,0,52,0,0,0,0,52,12.423077,0,9,0,17922902881398684997
11,89,52,0,52,0,0,0,0,52,11.326923,0,9,0,13085804928830008369
11,90,53,0,53,0,0,0,0,53,11.169811,0,9,0,4935728409481959815
11,91,52,0,52,0,0,0,0,52,11.326923,0,9,0,13324917047110108485
11,92,52,0,52,0,0,0,0,52,10.269231,0,9,0,17402795526403450588
11,93,52,0,52,0,0,0,0,52,11.307692,0,9,0,6806452799257895529
11,94,52,0,52,0,0,0,0,52,12.692308,0,9,0,6956630252674854328
11,95,52,0,52,0,0,0,0,52,9.326923,0,9,0,16631004142762434945
11,96,52,0,52,0,0,0,0,52,10.884615,0,9,0,5445739325994154254
11,97,53,0,53,0,0,0,0,53,11.377358,0,9,0,16544930308527665211
11,98,52,0,52,0,0,0,0,52,14.134615,0,9,0,4155101883813484600
11,99,52,0,52,0,0,0,0,52,11.153846,0,9,0,797633474389772758
11,100,52,0,52,0,0,0,0,52,12.000000,0,9,0,9982556868876548020
12,1,52,0,0,5,0,0,47,0,480.000000,0,0,4,1967307810383704112
12,2,52,0,0,36,0,0,16,0,480.000000,2,0,4,10991742403046403442
12,3,52,0,0,9,0,0,43,0,480.000000,3,0,4,17221847577535628598
12,4,52,0,0,8,0,0,44,0,488.269231,4,0,4,7363361779110556971
12,5,52,0,0,0,0,21,31,0,491.576923,4,0,4,5100357927547430392
12,6,53,0,0,6,0,22,25,0,327.886792,6,0,4,18075041269914097447
12,7,52,0,0,0,0,0,52,0,330.115385,7,0,2,12615275344969499090
12,8,52,0,19,2,0,0,31,19,115.826923,0,8,0,93600765473844767
12,9,52,0,52,0,0,0,0,52,4.384615,0,8,0,15180905729030630543
12,10,52,0,52,0,0,0,0,52,7.942308,0,8,0,10640830145319915462
12,11,52,0,52,0,0,0,0,52,4.692308,0,8,0,1163224936562326468
12,12,52,0,52,0,0,0,0,52,4.384615,0,8,0,4943282857254537202
12,13,53,0,52,0,0,1,0,52,5.566038,0,8,0,6950495835011690757
12,14,52,0,46,0,0,6,0,45,20.250000,0,8,1,13917975339706265271
12,15,52,2,28,11,0,11,0,26,50.942308,2,8,1,14143323845644013970
12,16,52,2,0,24,0,0,26,0,233.884615,9,8,4,3532722426510788994
12,17,52,0,0,8,0,0,44,0,344.692308,10,8,4,16704032692681873198
12,18,52,0,0,23,0,0,29,0,440.288462,11,8,4,17679044789207986120
12,19,52,0,0,31,0,0,21,0,465.000000,11,8,4,16477967419677089054
12,20,53,0,0,16,0,9,28,0,405.528302,13,8,4,5272857699156028304
